id,sample_type,source_code,source_name,scene,difficulty,script_mix,has_digit,gt_length_bucket,gt_lines_bucket,ned,ws_ned,nfkc_ws_ned,yi_ned,han_ned,digit_ned,exact,dist,pred_len,label_len,gt_lines,risk_flags,original_id,answer,label
xuan_yi_2_line_000382,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,book_00418_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_004,ꈓꁱꑌꌩꇓ，花木盔也是木制的，,ꈓꁱꑌꌩꇓ，花木盔也是木制的，
xuan_yi_3_line_000404,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,book_00440_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_006__body_line,ꐎꄸꇂꁱꀋꐰ。烂白彝不如黄牛。,ꐎꄸꇂꁱꀋꐰ。烂白彝不如黄牛。
xuan_yi_3_line_000467,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,book_00503_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_005__body_line,ꃪꇬꐚꄵꋠ；方能从岩上猎取蜂蜜,ꃪꇬꐚꄵꋠ；方能从岩上猎取蜂蜜
xuan_yi_3_line_000469,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,book_00505_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_008__body_line,ꒉꇬꉛꈹꋠ。方能从水里打鱼吃。,ꒉꇬꉛꈹꋠ。方能从水里打鱼吃。
yi_dictionary_line_000489,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han_latin,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00525_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_004__body_line,ꌕ（suo）ꌕꈈ肃静，ꌕꊰ三十,ꌕ（suo）ꌕꈈ肃静，ꌕꊰ三十
yi_dictionary_line_000490,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han_latin,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00526_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_005__body_line,ꌖ（suop）ꌖꑐꌗꑐ气息奄奄,ꌖ（suop）ꌖꑐꌗꑐ气息奄奄
yi_dictionary_line_000493,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han_latin,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00529_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_011__body_line,ꅪ（hni）ꅪꁧ相貌，ꌋꅪ妇女,ꅪ（hni）ꅪꁧ相貌，ꌋꅪ妇女
real_photo_line_000588,line,real_photo,真实照片,real_photo,hard,yi,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,,True,0,15,15,1,,real_00024_real_supplement__real_photo_03__real_photo_03_p001_real_scene_page__v3_box_004__body_line,ꎰꆈꆽꃴꀒꐕꐟꈯꀑꐕꐎꀘꈣꅉꉬ,ꎰꆈꆽꃴꀒꐕꐟꈯꀑꐕꐎꀘꈣꅉꉬ
xuan_yi_3_extra_xuan_yi_3_extra_p046_body_candidate_v3_box_009_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,,ꀋꄿꏣꄡꋠ。不能也不可整亲戚。,ꀋꄿꏣꄡꋠ。不能也不可整亲戚。
xuan_yi_3_extra_xuan_yi_3_extra_p073_body_candidate_v3_box_011_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,15,15,1,,,ꂿꃅꋍꁄꀋꏲꆏ，天若不管一半，,ꂿꃅꋍꁄꀋꏲꆏ，天若不管一半，
gen_yu_hua_line_000015,line,gen_yu_hua,根与花,new_print_pdf,easy,yi,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,0.000000,True,0,14,14,1,ascii_any,book_00015_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_015,ꀈꄿꃱꋯꃷ……204—209,ꀈꄿꃱꋯꃷ……204—209
liangshan_yi_grammar_line_000258,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,14,14,1,,book_00258_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_011__body_line,③ꀃꑍꅂꋍꑍꉬ。今天是初一。,③ꀃꑍꅂꋍꑍꉬ。今天是初一。
liangshan_yi_grammar_line_000261,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,14,14,1,,book_00261_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_015__body_line,③ꈀꄸꑌꄡꏈꃅꄉ！大家别闹！,③ꈀꄸꑌꄡꏈꃅꄉ！大家别闹！
liangshan_yi_grammar_line_000272,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,14,14,1,,book_00272_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_005__body_line,①ꀃꑍꂷꉐꐛꀐ（ꐛ作谓语）。,①ꀃꑍꂷꉐꐛꀐ（ꐛ作谓语）。
xuan_yi_2_line_000287,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00323_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_002__body_line,ꎔꆏꇉꅶꎔ，美丽是森林美丽，,ꎔꆏꇉꅶꎔ，美丽是森林美丽，
xuan_yi_2_line_000291,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00327_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_006__body_line,ꎔꆏꅩꌺꎔꄷꉬ，美是女儿美，,ꎔꆏꅩꌺꎔꄷꉬ，美是女儿美，
xuan_yi_2_line_000295,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00331_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_001,ꃬꂵꏂꒃꐗ，宰了一只黄母鸡，,ꃬꂵꏂꒃꐗ，宰了一只黄母鸡，
xuan_yi_2_line_000296,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00332_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v4_box_010__part_002,ꈿꏂꀕꒃꃴ，推了一升苦荞面，,ꈿꏂꀕꒃꃴ，推了一升苦荞面，
xuan_yi_2_line_000298,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00334_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_013__body_line,ꏃꊰꆺꆹꄸ，七十倒是不一定，,ꏃꊰꆺꆹꄸ，七十倒是不一定，
xuan_yi_2_line_000363,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00399_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_005__body_line,ꉘꈻꌀꂸꍣ；发上插箭无力拔；,ꉘꈻꌀꂸꍣ；发上插箭无力拔；
xuan_yi_2_line_000364,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00400_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_006__body_line,ꅡꈭꋧꑭꇖ，“得谷”欠果断，,ꅡꈭꋧꑭꇖ，“得谷”欠果断，
xuan_yi_2_line_000365,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00401_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_007__body_line,ꄜꌋꃅꂸꄐ。不能担当主辩人。,ꄜꌋꃅꂸꄐ。不能担当主辩人。
xuan_yi_2_line_000368,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00404_xuan_yi_2__xuan_yi_2_p118_old_selection_same_batch__v3_box_010__body_line,ꄹꐆꌺꄡꁵ。莫给儿子破规矩。,ꄹꐆꌺꄡꁵ。莫给儿子破规矩。
xuan_yi_2_line_000376,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00412_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_002__part_001,ꏦꍠꑌꃢꈬ，绸缎也是一件衣，,ꏦꍠꑌꃢꈬ，绸缎也是一件衣，
xuan_yi_2_line_000384,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00420_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_005__part_006,ꇪꀮꉜꄡꒉ，不要崇拜布谷鸟，,ꇪꀮꉜꄡꒉ，不要崇拜布谷鸟，
xuan_yi_2_line_000387,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00423_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_007__body_line,ꌅꋦꇓꃴꆏ，土司居住的地方，,ꌅꋦꇓꃴꆏ，土司居住的地方，
xuan_yi_2_line_000388,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00424_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_008__part_001,ꌅꇓꈜꏁꎭ，土司百姓喜送行，,ꌅꇓꈜꏁꎭ，土司百姓喜送行，
xuan_yi_3_line_000400,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00436_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_001__body_line,ꌅꊰꃮꋚꏬ，土司倒霉煮猪食，,ꌅꊰꃮꋚꏬ，土司倒霉煮猪食，
xuan_yi_3_line_000401,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00437_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_002__body_line,ꆈꊰꌩꈪꀵ，黑彝倒霉背犁头，,ꆈꊰꌩꈪꀵ，黑彝倒霉背犁头，
xuan_yi_3_line_000402,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00438_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_003__body_line,ꐎꊰꆈꁏꃹ。白彝倒霉成家奴。,ꐎꊰꆈꁏꃹ。白彝倒霉成家奴。
xuan_yi_3_line_000403,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00439_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_005__body_line,ꆈꄸꐎꀋꐰ，烂黑彝不如白彝，,ꆈꄸꐎꀋꐰ，烂黑彝不如白彝，
xuan_yi_3_line_000405,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00441_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_008__body_line,ꑱꃀꏁꇙꀵꌠ，戴嵌金宝剑的，,ꑱꃀꏁꇙꀵꌠ，戴嵌金宝剑的，
xuan_yi_3_line_000409,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00445_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_012__body_line,ꁻꀱꉹꅪꅑꌠ，戴护手红箭的，,ꁻꀱꉹꅪꅑꌠ，戴护手红箭的，
xuan_yi_3_line_000411,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00447_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_014__body_line,ꇇꈯꇇꀘꅑꌠ，戴手镯戒指的，,ꇇꈯꇇꀘꅑꌠ，戴手镯戒指的，
xuan_yi_3_line_000425,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00461_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_001__body_line,ꃌꄸꑳꑭꉻ，妻不贤篱栏受损，,ꃌꄸꑳꑭꉻ，妻不贤篱栏受损，
xuan_yi_3_line_000431,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00467_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_006__body_line,ꀉꐔꉪꀋꐥ，无思无虑的姑娘，,ꀉꐔꉪꀋꐥ，无思无虑的姑娘，
xuan_yi_3_line_000433,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,book_00469_xuan_yi_3__xuan_yi_3_p091_old_selection_same_batch__v3_box_008__body_line,ꆗꌺꉪꀋꐥ，无思无虑的小伙，,ꆗꌺꉪꀋꐥ，无思无虑的小伙，
yi_dictionary_line_000500,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00536_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_006__body_line,ꊿ（co）ꊿꊇ他们，ꊿꋅ民族,ꊿ（co）ꊿꊇ他们，ꊿꋅ民族
yuexi_folk_songs_yuexi_folk_songs_p105_body_candidate_v3_box_004_body_line,line,yuexi_folk_songs,越西彝族民间歌谣 彝文版,old_print_pdf,medium,yi,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,,True,0,14,14,1,,,ꀊꇫꀈꑘꍔꐎꁯꆮꃯꑌꅩꈐꉘ，,ꀊꇫꀈꑘꍔꐎꁯꆮꃯꑌꅩꈐꉘ，
xuan_yi_3_extra_xuan_yi_3_extra_p046_body_candidate_v3_box_008_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,,ꄾꆏꏣꅔꐥ，能者替亲戚争利，,ꄾꆏꏣꅔꐥ，能者替亲戚争利，
xuan_yi_3_extra_xuan_yi_3_extra_p172_body_candidate_v3_box_013_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,,ꎹꄓꋙꊈꑌ，早晨靠饭养力气，,ꎹꄓꋙꊈꑌ，早晨靠饭养力气，
xuan_yi_3_extra_xuan_yi_3_extra_p172_body_candidate_v3_box_014_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,14,14,1,,,ꁯꋒꉆꊈꑌ。下午靠胃养精神。,ꁯꋒꉆꊈꑌ。下午靠胃养精神。
gen_yu_hua_line_000008,line,gen_yu_hua,根与花,new_print_pdf,easy,yi,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,0.000000,True,0,13,13,1,ascii_any,book_00008_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_008,ꐴꌊꆀꃨ……117—127,ꐴꌊꆀꃨ……117—127
gen_yu_hua_line_000010,line,gen_yu_hua,根与花,new_print_pdf,easy,yi,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,0.000000,True,0,13,13,1,ascii_any,book_00010_gen_yu_hua__gen_yu_hua_p006_novel_plain_yi__v4_box_006__part_010,ꊈꌱꀋꃀ……134—147,ꊈꌱꀋꃀ……134—147
liangshan_yi_grammar_line_000248,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,13,13,1,,book_00248_liangshan_grammar__liangshan_grammar_p055_grammar_mixed_special__v3_box_006__body_line,③ꊿꋋꂷꉽꀕ？此人能干吗？,③ꊿꋋꂷꉽꀕ？此人能干吗？
liangshan_yi_grammar_line_000259,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,13,13,1,,book_00259_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_013__body_line,①ꋌꌩꏓꁧꀐ。他砍柴去了。,①ꋌꌩꏓꁧꀐ。他砍柴去了。
liangshan_yi_grammar_line_000262,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,,0.000000,True,0,13,13,1,,book_00262_liangshan_grammar__liangshan_grammar_p098_grammar_mixed_special__v3_box_017__body_line,①ꋍꏣꌠꊰꑾ，ꋍꒀꌠꊯꑭ。,①ꋍꏣꌠꊰꑾ，ꋍꒀꌠꊯꑭ。
liangshan_yi_grammar_line_000263,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,13,13,1,,book_00263_liangshan_grammar__liangshan_grammar_p141_grammar_mixed_special__v3_box_006__body_line,①ꉢꋌꅣ。我打他。（主动）,①ꉢꋌꅣ。我打他。（主动）
liangshan_yi_grammar_line_000274,line,liangshan_yi_grammar,凉山彝语语法,new_print_pdf,medium,yi_han,True,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,True,0,13,13,1,,book_00274_liangshan_grammar__liangshan_grammar_p184_grammar_mixed_special__v3_box_007__body_line,③ꋌꏦꎫꁧꀐ（ꁧ作谓语）。,③ꋌꏦꎫꁧꀐ（ꁧ作谓语）。
xuan_yi_2_line_000293,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00329_xuan_yi_2__xuan_yi_2_p010_old_selection_same_batch__v3_box_008__body_line,ꀉꂿꅩꌺꑌ！妈妈的女儿哟！,ꀉꂿꅩꌺꑌ！妈妈的女儿哟！
xuan_yi_2_line_000332,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00368_xuan_yi_2__xuan_yi_2_p072_old_selection_same_batch__v3_box_001__body_line,ꀉꂿꅩꌹꑌ！妈妈的女儿哟！,ꀉꂿꅩꌹꑌ！妈妈的女儿哟！
xuan_yi_2_line_000341,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00377_xuan_yi_2__xuan_yi_2_p072_old_selection_same_batch__v3_box_011__body_line,ꀉꂿꅩꌺꑌ！妈妈的女儿哟！,ꀉꂿꅩꌺꑌ！妈妈的女儿哟！
xuan_yi_2_line_000375,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00411_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_001__body_line,ꃆꁁꉜꄡꄸ，不要歧视麻布，,ꃆꁁꉜꄡꄸ，不要歧视麻布，
xuan_yi_2_line_000377,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00413_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v4_box_002__part_003,ꑷꂿꉜꄡꒉ，不要崇拜大厦，,ꑷꂿꉜꄡꒉ，不要崇拜大厦，
xuan_yi_2_line_000378,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00414_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_003__body_line,ꑷꂿꑌꌩꇓ，大厦也是木房，,ꑷꂿꑌꌩꇓ，大厦也是木房，
xuan_yi_2_line_000379,line,xuan_yi_2,凉山彝文资料选译第2集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00415_xuan_yi_2__xuan_yi_2_p134_old_selection_same_batch__v3_box_004__body_line,ꃢꉻꑌꌩꇓ；猪圈也是木房；,ꃢꉻꑌꌩꇓ；猪圈也是木房；
xuan_yi_3_line_000408,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00444_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_011__body_line,ꍍꅐꃤꀋꀵ；不出力背重荷；,ꍍꅐꃤꀋꀵ；不出力背重荷；
xuan_yi_3_line_000410,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00446_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_013__body_line,ꇇꅐꎸꀋꃅ；不出手当屠夫；,ꇇꅐꎸꀋꃅ；不出手当屠夫；
xuan_yi_3_line_000412,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00448_xuan_yi_3__xuan_yi_3_p037_old_selection_same_batch__v3_box_015__body_line,ꇇꋌꈾꀋꍀ。不洗手搓荞面。,ꇇꋌꈾꀋꍀ。不洗手搓荞面。
xuan_yi_3_line_000468,line,xuan_yi_3,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,book_00504_xuan_yi_3__xuan_yi_3_p181_old_selection_same_batch__v3_box_007__body_line,ꋍꆹꇤꒉꊎ，能抛一节下水，,ꋍꆹꇤꒉꊎ，能抛一节下水，
yi_dictionary_line_000495,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han_latin,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00531_yi_dictionary__yi_dictionary_p042_dictionary_latin_phonetic_special__v3_box_013__body_line,ꂿ（mo）ꂿꄐ作用，ꂿꃅ天,ꂿ（mo）ꂿꄐ作用，ꂿꃅ天
yi_dictionary_line_000501,line,yi_dictionary,彝文检字本,new_print_pdf,medium,yi_han_latin,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,"ascii_letter,gt_ascii_letter,ascii_any",book_00537_yi_dictionary__yi_dictionary_p086_dictionary_latin_phonetic_special__v3_box_008__body_line,ꆉ（nuop）ꃴꆉꉘꉩ阴险,ꆉ（nuop）ꃴꆉꉘꉩ阴险
real_sign_direct_002_IMG_8998,region,real_sign_direct_20260624,实拍标牌照片,real_photo,hard,yi_han,False,001-020 chars,2-4 lines,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,2,ascii_any,,"ꍏꇩꈯꒆꊴꉴ
中国体育彩票","ꍏꇩꈯꒆꊴꉴ
中国体育彩票"
real_sign_direct_003_IMG_8991,region,real_sign_direct_20260624,实拍标牌照片,real_photo,hard,yi_han_latin,False,001-020 chars,2-4 lines,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,3,"ascii_letter,gt_ascii_letter,ascii_any",,"出站口
ꍯꍉꅏꈌ
Exit","出站口
ꍯꍉꅏꈌ
Exit"
xuan_yi_3_extra_xuan_yi_3_extra_p028_body_candidate_v3_box_013_body_line,line,xuan_yi_3_extra,凉山彝文资料选译第3集,old_print_pdf,medium,yi_han,False,001-020 chars,1 line,0.000000,0.000000,0.000000,0.000000,0.000000,,True,0,13,13,1,,,ꏬꀈꃀꅲꀋꅐ，鹰哪怕年老，,ꏬꀈꃀꅲꀋꅐ，鹰哪怕年老，
